year_week,oth_red
2020-07,1.050725
2020-08,1.0144285714285715
2020-09,1.037964285714286
2020-10,1.0245107142857142
2020-11,0.8538500000000001
2020-12,0.07537857142857142
2020-13,0.02920357142857144
2020-14,0.0257107142857143
2020-15,0.021542857142857145
2020-16,0.03051428571428572
2020-17,0.031410714285714285
2020-18,0.03713928571428571
2020-19,0.042714285714285705
2020-20,0.04220357142857143
2020-21,0.05344642857142856
2020-22,0.07230000000000002
2020-23,0.08427857142857144
2020-24,0.09500714285714285
2020-25,0.11732500000000001
2020-26,0.1257964285714286
2020-27,0.15630000000000002
2020-28,0.1792035714285714
2020-29,0.20804999999999998
2020-30,0.22025714285714287
2020-31,0.21366785714285716
2020-32,0.2262392857142857
2020-33,0.21387142857142857
2020-34,0.21678214285714284
2020-35,0.22271785714285713
2020-36,0.23765714285714287
2020-37,0.24000000000000002
2020-38,0.25372500000000003
2020-39,0.2591571428571429
2020-40,0.2708392857142857
2020-41,0.28802500000000003
2020-42,0.30249999999999994
2020-43,0.32398571428571427
2020-44,0.3336428571428572
2020-45,0.3428071428571428
2020-46,0.336475
2020-47,0.362275
2020-48,0.39072142857142855
2020-49,0.41333214285714287
2020-50,0.43954642857142856
2020-51,0.518
2020-52,0.4399178571428571
2020-53,0.39426071428571424
2021-01,0.42495
2021-02,0.34217142857142857
2021-03,0.3235607142857143
2021-04,0.3723464285714286
2021-05,0.16758928571428575
2021-06,0.19987142857142853
2021-07,0.19747499999999998
2021-08,0.22121428571428572
2021-09,0.3155714285714285
2021-10,0.327
2021-11,0.3157571428571428
2021-12,0.3541607142857142
2021-13,0.23490000000000003
2021-14,0.4011571428571429
2021-15,0.3649392857142857
2021-16,0.3483428571428572
2021-17,0.3624321428571428
2021-18,0.4445392857142857
2021-19,0.4310892857142857
2021-20,0.4630678571428572
2021-21,0.478075
2021-22,0.5599142857142857
2021-23,0.4933428571428572
2021-24,0.5061642857142857
2021-25,0.5176214285714286
