X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0.9745779961067662,0.15136980526347305,0.008748809259532182,0.026279090794763725,0.011128160742924888,0.08910430512943816,0.12547758704324918,0.08831827752745532,0.03718241972011744,0.029409269528474693,5.109114460274348e-38,1.1398246444000927e-32,0.007584287058957812,0.0015163676774724191,1.232620139535245e-50,5.9748636218107514e-64
0.2401337431407818,2.345158875850959,0.06399398103530643,0.0038880275417980358,0.01803372093417825,0.03668866375380441,0.0636078932337953,0.06075604468692326,0.062134577066783644,0.047317781698291386,0.04202589086212186,0.004365780293703413,0.0034382258145091295,5.957952284411555e-35,0.0004939432877259271,2.076568045810208e-118
0.0028208845864260983,1.1201044166709748,2.5618413580192545,0.11894076658026455,0.014715788132250381,0.05398570619223553,0.041360786012364134,0.12256682505547775,0.08552465103152543,0.07335699519061054,0.032159514794703234,0.024845813180899214,0.012029306228657801,2.6586230988210578e-39,6.6704515532239434e-80,1.189471846982597e-80
0.041037893594465566,0.08150058293193821,1.1688040057515778,4.140222810153173,0.06256984824223966,0.11661550247305139,0.07523340953874072,0.07661482838057604,0.07308936294468518,0.05465240136436009,0.04433566256077755,0.026557115712741296,0.0041257583094615365,1.386470564205766e-79,1.2669862410468448e-64,5.274765707490793e-157
4.196730406857998e-10,0.12645024731061671,2.1565783353364056e-12,0.2735084173979234,0.23177520247651567,0.013723373316757173,0.02255853924272948,0.031110980686780785,0.01423120279181054,0.0053042630648943,0.0132960880668772,0.004265200621480914,2.4184279576571963e-38,0.0024912660695815486,1.8146529963547544e-104,9.568265782838194e-94
0.10559813966139225,0.0667002690396293,0.014972679252395775,9.327035394312444e-18,4.45742804052962e-16,0.05541650610225646,0.03898113483988207,0.05549554076266185,0.04265686129482778,0.025310017360797382,5.226863760964964e-74,7.650536810117266e-50,4.310597461518629e-63,3.200108442138863e-58,1.1043459426534893e-112,4.7039831037197764e-138
9.08419300409544e-13,0.10186070160346174,0.010341628994172285,0.011748016853286539,0.00553566940385079,2.2756102423311953e-16,0.03779124878706544,1.0262577748687955e-21,0.01730056091639618,2.1961325508942847e-48,5.2609736856639e-54,4.266862664918473e-73,0.004407140037307477,1.3128467151893747e-38,9.049850442156891e-75,5.974590170634053e-166
0.03595402817536339,0.17069414879674868,0.07348536817227662,0.030045223654478776,2.919898836065583e-19,0.024287957893040363,0.05254518093251144,0.07219749672941982,0.06634066639654548,0.045916142630626836,2.1241747583360443e-39,0.01284842304596015,0.0038494203647978474,0.011717019185353771,4.889043283209229e-97,2.565177085205259e-88
0.07002697789328516,0.101401068176741,0.034330892525519775,1.134306453903633e-28,0.04334302139024672,0.058747861375692975,0.03242494957231514,0.058476294436654766,0.020853637918515,0.0077734068182625585,0.0069053053817247755,0.006174650182292382,4.380081110079945e-46,3.901019600251346e-68,4.69082077806839e-106,2.7620923597424544e-130
0.01533405112233631,2.7994164323026233e-63,0.017465773075270457,0.20738421542584717,4.2352116857269703e-50,3.349229940072253e-36,0.04513828848324472,0.009703646521070758,0.06704940153536151,0.04851063539032907,0.06264758368822218,0.039001298608566985,0.007406985815800027,9.915228899528845e-119,5.150678008126214e-112,5.208512807112163e-116
1.6684688598084277e-64,6.530876230210504e-32,1.3393889817701549e-24,4.127691471822454e-65,5.743697519274158e-78,1.7443296551282277e-90,2.1352235346677887e-93,2.4994329672575414e-19,0.018665994824575708,3.9300940372345606e-28,3.0201572407038215e-31,0.04080340536399273,1.373790091242226e-46,5.4688647947528095e-68,4.104219079132212e-139,1.5454957461029436e-131
0.04724369069863568,0.13967991651376163,0.050231034658734006,4.6771326338499826e-29,2.063631381098437e-39,4.038236446973681e-105,0.03151248531872524,1.2729769331513114e-35,0.15028369864950744,0.03348220533186595,2.15611077148002e-42,0.07658316831723146,1.4317526100408487e-28,1.4689721441309842e-106,9.608332224113152e-84,1.3196696043378123e-132
1.2046442828455611e-55,0.12848095741828994,3.6453394972044157e-28,3.626696428723256e-61,0.019213852316514485,0.00752981786554681,0.046279882481070476,0.11210318905410904,0.02053796540064504,0.034763688113613175,0.0073037261410548015,0.006663340271764552,1.068363525684181e-56,0.00473494580813654,6.155728958891768e-85,5.0530856673597116e-99
6.771190089034997e-75,0.06407038438054093,0.03869961369518351,1.385521138590186e-41,9.874727746332698e-58,3.596258329165701e-62,0.0350098778424941,0.03459245707978543,4.5861869265277266e-66,3.7069710535648178e-37,2.548264850196007e-55,0.034236651207987634,6.92907148127937e-79,3.382164076819852e-97,2.813766721994364e-76,4.145747300481293e-142
1.0777480875679566e-128,1.833555299025533e-67,3.223419766795334e-58,2.5405148890045304e-102,1.864662306801333e-74,8.747323697596716e-179,2.1114720340071777e-55,3.807039569378558e-77,3.338204536628348e-103,5.821237945450574e-122,2.742239869088036e-101,5.36542607466221e-88,5.878319104357689e-114,2.8158621630264582e-98,3.1149040902039394e-135,2.0246977004732703e-131
5.1675484188742595e-145,3.944842251574126e-99,2.860625139909152e-60,0.058663049259643364,8.067043831497127e-60,4.709098545131893e-107,1.7097994786498103e-133,2.3279212275125622e-102,7.421273421538034e-124,4.686625136640379e-136,1.2654178747548325e-131,1.9790954287724887e-91,1.0230179350879488e-133,8.923352364952109e-124,6.573614567698485e-126,9.048957609481394e-118
