X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0.4788127996331724,0.5518541396028702,0.3343236051545441,0.1323612282661938,0.1385315878614077,0.2816048870665857,0.406440258772792,0.4939479833430781,0.1133010809355144,0.07468264136648035,0.04196403428963048,0.01798319870297174,0.005536942645165685,0.0014218728526608877,0.0,0.0005055821936326591
0.2632642428539147,0.9182748130328666,0.5241797682933668,0.11628533091171862,0.025055685200963258,0.16985875043731327,0.448042261638523,0.5776276024405664,0.3247819602331037,0.07227684512552271,0.02653323055605193,0.005856644921988947,0.0,0.0024204017958153173,0.00028580931014752093,0.0
0.16881207473847776,0.5357146139993418,1.0802193231136146,0.3885915134000323,0.039314521743183346,0.011057128613890625,0.21680897028805574,0.5919087165071915,0.4855856416862036,0.1339594691645669,0.04433338668739508,0.017595163939108663,0.0046767788815553,0.007511529938838593,0.0011982921302935746,0.00023928771118886347
0.09390128065696733,0.15399908775810123,0.4172158257149562,0.9790760966220832,0.128063143865367,0.03349811904865783,0.06100270336110957,0.25360663830980024,0.4218860572439649,0.2065281423586175,0.07492136937337983,0.04802251607609632,0.00719471109299978,0.024556582704461923,0.0023974436825200626,0.0
0.16794631686397196,0.08083608969374471,0.07284186983604377,0.3563034054842228,0.804795339868319,0.20590199467102688,0.07487464181618655,0.041384182203721115,0.16410613906271393,0.2831827582171544,0.08099868338779138,0.08531081136225291,0.016431749642643774,0.00756076605174901,0.001051554149241056,0.0015792015955551093
0.4896618484276207,0.29656521801235847,0.039897702585980487,0.06615330919349455,0.12500062026503567,0.6595420302854117,0.21016861701165088,0.025338350747854857,0.007441191191223484,0.046801553264022,0.1671135519775285,0.11084633024313338,0.03362931905001643,0.0008393670444834596,0.0,2.9452346675727567e-06
0.3199848662948693,0.47263065931504195,0.2696168731992683,0.07558859398265665,0.04664573397032057,0.08849289878989153,0.6422456246727624,0.14878452932747918,0.03257590033693934,0.004944668728085029,0.012322182163515596,0.039788975906696056,0.019188408727227317,0.0009656809663018026,0.0,7.676134999506755e-13
0.37824281021422546,0.7007835395835573,0.5641934261077398,0.19642324576479142,0.023690026915179508,0.00898937822486857,0.08707514371355524,0.590987777253416,0.15346932148869052,0.00324455468171105,0.023579648552278443,0.008028595035460488,0.01173129853449512,0.006121733899857605,0.0,0.0
0.16602873481227012,0.5161613562603488,0.7306644251931954,0.41500175308345033,0.06741703248816586,0.004119461271935839,0.09016348895662614,0.19187436876267827,0.4575161126159104,0.10491316948316806,0.017196255315365117,0.0010548817872979743,0.025936005337556137,0.012079582795403143,0.008403246984751249,0.001241387930067044
0.12725660318901183,0.14658624344120677,0.3349337020471381,0.706502618609765,0.35284864138776184,0.0831144216466708,0.010816395048209294,0.0763594680691943,0.07195189134778061,0.5338317528645689,0.11221030375762579,0.02841842793076757,0.012267440865192419,3.040046640299435e-06,0.0014715583739226777,0.007002296930144316
0.12164953386774925,0.09959899544794616,0.17544549874318313,0.2579084014421269,0.30936502404305677,0.07016611965234255,0.07047663960398998,0.03645059982684136,0.07931334963591062,0.05517502675482681,0.37142190116662277,0.12782545056301042,0.014916150018051034,6.010138547295854e-06,0.004000386467645051,0.002434850126135984
0.018613580502505347,0.005513578738284294,0.10908009048608222,0.27849686080545893,0.22940406932336996,0.1832484698314304,0.06358613331648363,0.01569458236228955,0.006869126297330712,0.07772963481703063,0.09456004945812253,0.3895622515613369,0.09767021239602064,0.0030873400114952063,0.0,0.0
0.021279380622123718,0.0,0.047773558805388264,0.03461411668702062,0.08502155449464778,0.10075029952342113,0.11050783025257119,0.06998227520305192,0.0830907984356224,0.017293876239796842,0.04475223740219984,0.11386262866246524,0.4787473899325106,0.05729189118817357,0.014530004159420247,0.0
0.04596089541309232,0.07010632093609617,0.11455987983864103,0.15015835674657235,0.015328846672275402,0.007949634069232827,0.021608140787453625,0.09609657110929178,0.2160567452879802,0.027157126088268688,0.01757026614578388,0.047951495993241736,0.08210583697739676,0.5104633241864889,0.05484256434046444,0.0
0.0,0.022355940291663975,0.1634291742031073,0.24576205248301178,0.008405938734236493,0.0,0.0,0.0,0.29663665758893887,0.08449054920176212,0.03441022248610404,0.0,0.05821600694683603,0.14259271598275142,0.15698129439335598,0.0897547179407277
0.020607382995698087,0.0,0.03616619328445594,0.0,0.018581732472701902,1.019788268464257e-06,0.04137127615457123,0.0,0.07087300699633313,0.05425243624626928,0.0766046554856362,0.0,0.0,0.0,0.11046993556849037,0.27062158818757914
