X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.206045241447994e-92,1.2058515015357476e-05,3.1643683381115674e-125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3495557764948157e-05,7.645913250991668e-79,2.383920728025148e-65
0.0,0.0,0.00891434474628464,0.005415442296392477,0.00732185136214628,0.002150178278952062,0.018046328994064213,0.005162661853150155,0.017754477543366905,0.009989005319761499,0.0030909509755748022,5.015601109713764e-09,9.694323296887252e-18,2.797803170508736e-53,4.958007699914852e-06,3.777180826714416e-102
0.0,0.0,0.009652226823509698,0.4641154098698019,0.47091259399316854,0.27487461311177014,0.2631496975522508,0.24555050288079228,0.2680211867647436,0.20464860439818522,0.09391457107302947,0.029360913819679924,0.01095229052125804,8.34699601569499e-06,2.8597282239804283e-06,1.8892612209825003e-31
0.0,0.0,0.015995297810587675,0.3173910358108871,0.7779062756133998,0.7566805794687377,0.6485454174370232,0.7172990875828253,0.5306254422591636,0.41159426087153317,0.24558859532250923,0.07433933419588619,0.03819270174679297,9.861134066854258e-06,1.3260938702629735e-05,3.7431804801341293e-06
0.0,0.0,0.020878626743862996,0.2831488334647146,0.7513805936510926,1.284238343356499,0.9437103002801145,0.9249016753040463,0.8371829484057604,0.5684679326789386,0.36516284130362964,0.11115038571260648,0.051704774541439034,1.6067462720924664e-05,1.0118260764952539e-05,3.01442534314934e-06
0.0,0.0,0.024293616896582264,0.15713751321970112,0.5346582919738484,0.8947201543371348,1.2024144933778456,1.0585330334461251,0.9294472458653056,0.7349321180740089,0.3464249689395687,0.1331686620376808,0.04971790874248817,1.6379556286167826e-05,4.101008507112546e-06,3.494789802131955e-06
0.0,0.0,0.014996661839612718,0.31462237523880815,0.4452100792681862,0.8435874876835338,0.9276592072030946,1.2867681208310868,1.2265319071375915,0.8220490513051835,0.46774322033042337,0.12262060460954963,0.035370055333172376,1.2298852979232543e-05,9.135128334170881e-06,6.020974158389122e-06
0.0,0.0,0.0166038765048531,0.1925242602399231,0.5134315604021316,0.8174589204550905,0.9901492062943344,1.0636763173128605,1.2768009843783532,0.9935976753684805,0.5580677512646011,0.12755943155242552,0.05081491259739221,1.4362616105122529e-05,1.0272156668633029e-05,1.2950389341679856e-05
0.0,0.0,0.021455509198799575,0.2330722210099706,0.338909238239893,0.5951525938335479,0.7836266158546433,0.8648264946543801,0.8766206037039068,0.8286182438963147,0.4170983295179847,0.13982920974850716,0.03919940106925882,1.6281037030972495e-05,1.0824361047874818e-05,6.091723387356965e-06
0.0,0.0,0.017789329145919675,0.13368380513403436,0.21632097551851018,0.4598074747114445,0.5504177457614294,0.5753606583094006,0.7633505460648262,0.71311832701847,0.423369407992031,0.1353200567617982,0.03592423335711491,1.180797212969506e-05,1.1822664543445793e-05,1.0161316468728405e-05
0.0,0.0,0.018601630874967988,0.06096506675809137,0.09891429209689118,0.18466190513264477,0.263665942777032,0.24955848793162136,0.3125846551965736,0.2388165846909704,0.17302300949869703,0.07132952234862446,0.022997947778110456,1.3497830353719882e-05,6.587399251519834e-06,6.657167559128649e-06
0.0,0.0,0.010339554766934626,0.013611534857955625,0.06473402069862057,0.11710673121915954,0.13247702217977536,0.1571621216722555,0.16649831835108062,0.15745773739949337,0.09401468358938105,0.04781170802773195,0.012988912002514716,2.030195801259054e-05,8.261021557461378e-06,1.4839818216366808e-05
7.602995211457355e-06,3.3632675385513437e-06,7.648552956226741e-06,2.2762153226440457e-05,3.149333512143978e-05,7.893084102209447e-05,7.242128418105564e-05,2.9174820295804416e-05,6.618737319140891e-05,5.956932376148591e-05,7.707134996768856e-05,5.306877475505471e-05,4.660301167298314e-05,1.4163323536961804e-05,2.4906620509446263e-05,1.191090375257413e-05
5.788638402801493e-55,7.887851494167233e-42,2.5483041238549722e-06,2.606481909533522e-05,1.68036205292059e-05,2.1244673880160615e-05,3.572676029141686e-05,4.0237703289940026e-05,3.564019348385146e-05,3.0976925222088766e-05,2.1305338212640376e-05,4.497094136823173e-05,2.6136837287911725e-05,1.6826620345055792e-05,1.665143220389671e-05,2.6082281328611457e-05
2.3572127101661975e-141,9.068716740941516e-97,1.1863712215063122e-89,9.399340764233448e-22,4.660004517290058e-05,4.6966401121415e-05,4.693160821969872e-05,8.42184043793238e-05,2.7778816787032396e-05,1.0329437771122586e-05,1.0680361752554747e-05,7.263418260228273e-75,1.1007397129367041e-65,1.0283167122541061e-05,5.169029935207966e-49,8.280405087228674e-43
