X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0.7544871511491443,0.374633593103501,0.17312973615397154,0.0790863549578021,0.09179020680528159,0.16465042473354038,0.35982738382601037,0.49328176683311414,0.3436072436920195,0.07322937236675565,0.049256968408467446,0.03753245806279468,0.03848392995178621,0.018385561861990647,0.005544588726599471,0.012907708275965987
0.19892448336772262,0.8088695822396026,0.29526978598555603,0.09894457414538943,0.048658677982772125,0.09739662341127962,0.2508368714757014,0.3603131159429658,0.47369291476131753,0.15679436824550133,0.04869276039053737,0.037816438632648254,0.02165830200990706,0.012667315740714998,0.005826999114966261,0.011496174436190547
0.10470447750496344,0.3470443653769881,1.032993395181292,0.25133331583650964,0.06415494948287406,0.037742825815375206,0.08343928373042417,0.24283376635839363,0.45472362004057076,0.2159812134466113,0.10904780777369362,0.027070401270746315,0.010456120446872861,0.011762030670255797,0.01607922984066296,0.01480167546443915
0.059161420135587985,0.12430252309392438,0.32419920001990093,1.0544008878570488,0.2278339097575203,0.059701893254913686,0.02852432924602929,0.11236278225951099,0.30636161104629245,0.4792887893869451,0.3044348892907967,0.06458315246271801,0.016234588537633873,0.009294524061325436,0.00703487848528967,0.01154129292000455
0.10019345035729038,0.11234691473934112,0.12040479820187176,0.4712679365403384,1.3407444139518452,0.27036044318794716,0.06086253647482868,0.02264199603972158,0.1335972204573951,0.5281652589185365,0.43966024252304226,0.21356413876861546,0.04477147723392768,0.008127845043032196,0.010637634236574163,0.015444890249795463
0.2900020172817935,0.14741354386732838,0.069960859740773,0.15451843778928562,0.38885294628935824,1.2103308450793768,0.26815058538907727,0.0395099356968213,0.031302152787536945,0.1738451995860957,0.4414966317436507,0.368988722634447,0.1553204406316844,0.03635952016520432,0.0071730337078613985,0.02452904542722643
0.4603537726576288,0.4667713404100322,0.2038500487029998,0.047067255653189616,0.07797322594395138,0.22071954842638858,0.9280938120933429,0.22353890862314343,0.07940890289433658,0.02174175816803461,0.05265581100386802,0.14075923343399396,0.16199450964334192,0.03503795335141371,0.016798602385191385,0.014731431235522818
0.5110297932835829,0.6566354948668485,0.4703103089930965,0.1659243068971677,0.02983978516490662,0.03661433525013543,0.15546226706084051,0.8286932649829354,0.18733022751013206,0.041216501569764086,0.019088261271831025,0.01880958678611122,0.06570328786380494,0.0388697485555398,0.014878455107593737,0.008991636397830044
0.27364614968365036,0.5420568837839721,0.5591497550858753,0.33450276023842285,0.09413714203182531,0.03142788421983549,0.06764799030153576,0.1544595098814302,0.6668894467120684,0.1291423409710021,0.043660620955192776,0.010272130438076735,0.024549309573307566,0.027296738337314302,0.012505732306825711,0.015817750472398036
0.11744852845117715,0.29388051125739784,0.4008613385379658,0.5791695866396829,0.3462217453069745,0.09621906705488226,0.028694768485723,0.0733217228553796,0.14896542325467144,0.7002595527337536,0.1664699823242323,0.042324246798653695,0.0154600313492306,0.009523270392647734,0.010648278130129193,0.03655164006987456
0.1899594603727774,0.18984819735951936,0.37972119474806737,0.5005256963725839,0.5294884802911649,0.29747111528563575,0.10231388498389514,0.04240416370084221,0.1086066440749354,0.23342942229481642,0.8123468479451063,0.16724400017461052,0.027272071656980444,0.009388292691735916,0.012691982312261053,0.05890398435632902
0.3302181808804301,0.3543198236907215,0.242124324847266,0.3277308605041203,0.36819559575230654,0.49032690575498933,0.3634982038668248,0.08277061803059965,0.060181345032721545,0.18278150294142748,0.24595332139179202,0.7918091257611437,0.16090423622014802,0.060441472375202206,0.008994106295478588,0.05103043472647684
0.4059779950249735,0.3667755078415899,0.23554937379638327,0.21452601992340062,0.19588527934839026,0.3057564058085701,0.4767235542030389,0.2847039066868978,0.11475075974652867,0.06566833032396611,0.09772677523577723,0.24363678241849027,0.7110411726918127,0.13499453444800721,0.03501567318202068,0.017142628983915685
0.21979584952640482,0.3158409474403483,0.27386159441314745,0.1359249349433039,0.10645148858673231,0.13810402816016332,0.29452032393318084,0.3086384646355451,0.21997996578737514,0.062289452543810644,0.06010587342162545,0.11892447524301994,0.13642133148763083,0.48834084510378917,0.06080859125546189,0.01620300853485993
0.18616329605365586,0.5608040886124421,0.5420234733179784,0.37604911124427426,0.09477005992825274,0.2180005114723047,0.21722986211405695,0.41103685649515903,0.4249690318529269,0.30321634489128263,0.19094090623790125,0.09249952957417323,0.21348823490710087,0.1805642659049983,0.596533174212101,0.15180509503670256
0.24690582812376827,0.33885629211127194,0.5412227544845881,0.4352032829134127,0.11704149566763533,0.10609187062583458,0.14313972436413877,0.29222934487399305,0.37023659446501395,0.38496098837002607,0.42671968104780045,0.2027548956360991,0.08442179752146368,0.10542156079441267,0.08023319876139284,0.2782114063819445
