year_week,oth_red
2020-07,1.0912875000000002
2020-08,1.0163404761904762
2020-09,1.035172619047619
2020-10,1.107975
2020-11,0.7308416666666668
2020-12,0.4806357142857142
2020-13,0.17554761904761906
2020-14,0.17806071428571424
2020-15,0.18466428571428567
2020-16,0.1999940476190476
2020-17,0.20841071428571428
2020-18,0.21980595238095232
2020-19,0.2750797619047619
2020-20,0.284522619047619
2020-21,0.2718107142857143
2020-22,0.1371095238095238
2020-23,0.2763392857142857
2020-24,0.2897595238095238
2020-25,0.3049464285714286
2020-26,0.3612678571428572
2020-27,0.4698440476190476
2020-28,0.5212333333333332
2020-29,0.5540333333333334
2020-30,0.6145714285714285
2020-31,0.6049380952380952
2020-32,0.6223345238095238
2020-33,0.6986833333333334
2020-34,0.6646345238095238
2020-35,0.6791464285714286
2020-36,0.7259761904761904
2020-37,0.7454023809523809
2020-38,0.7351535714285714
2020-39,0.7125357142857143
2020-40,0.7645761904761903
2020-41,0.7668785714285713
2020-42,0.8441785714285714
2020-43,0.831504761904762
2020-44,0.856370238095238
2020-45,0.8182940476190476
2020-46,0.8235404761904764
2020-47,0.7626809523809525
2020-48,0.7472321428571428
2020-49,0.830054761904762
2020-50,0.836104761904762
2020-51,0.8449523809523808
2020-52,0.8096095238095238
2020-53,0.7908309523809524
2021-01,0.7433095238095239
2021-02,0.6337238095238095
2021-03,0.6115738095238096
2021-04,0.6531595238095237
2021-05,0.6607928571428572
2021-06,0.692
2021-07,0.5946119047619047
2021-08,0.7228511904761904
2021-09,0.8441261904761903
2021-10,0.8723047619047619
2021-11,0.9310833333333333
2021-12,0.8789083333333332
2021-13,0.9676952380952379
2021-14,1.0860511904761903
2021-15,0.729752380952381
2021-16,0.7896059523809523
2021-17,0.836565476190476
2021-18,0.8268571428571427
2021-19,0.8265035714285712
2021-20,0.9873845238095237
2021-21,1.1230119047619047
2021-22,1.3102630952380954
2021-23,1.3064940476190476
2021-24,1.2557023809523808
2021-25,1.2307488095238097
